name,total,lat,lng
설화명곡,53311,35.798718,128.489318
설화명곡,53311,35.798718,128.489318
화원,44568,35.804357,128.500404
화원,44568,35.804357,128.500404
대곡,87787,35.809487,128.512571
대곡,87787,35.809487,128.512571
진천,90351,35.813816,128.522578
진천,90351,35.813816,128.522578
월배,48969,35.816266,128.530572
월배,48969,35.816266,128.530572
상인,152584,35.818956,128.537865
상인,152584,35.818956,128.537865
월촌,59791,35.823899,128.5458331
월촌,59791,35.823899,128.5458331
송현,45898,35.831069,128.551743
송현,45898,35.831069,128.551743
서부정류장,76464,35.8376158,128.5576142
서부정류장,76464,35.8376158,128.5576142
대명,54286,35.839291,128.565469
대명,54286,35.839291,128.565469
안지랑,52152,35.839233,128.573886
